date,stock_id,return,market_index,market_cap,book_to_market,risk_free_rate
2021-11-26,STOCK_008,-0.010431049394161788,1232.9154020508565,35331869495.84173,1.8941032047941901,0.0001
2021-11-29,STOCK_008,0.02021778336831931,1231.5550194943444,35079727176.97654,1.9010238473642838,0.0001
2021-11-30,STOCK_008,0.005689306313286379,1221.7565429587712,35002988570.57805,1.9083593162417258,0.0001
2020-01-01,STOCK_009,0.0,1000.0,358124652182.5964,1.106078388753749,0.0001
2020-01-02,STOCK_009,-0.0006110673279750924,1005.7671415301123,352969196771.63367,1.112000785346129,0.0001
2020-01-03,STOCK_009,-0.013680732051138763,1005.1811383336905,353006029314.163,1.1050754676442618,0.0001
2020-01-06,STOCK_009,0.01108182889041421,1012.4957262644949,352950698985.7016,1.1069744605555203,0.0001
2020-01-07,STOCK_009,0.012946925699782558,1028.7263350513701,350750596445.4986,1.102680863749067,0.0001
2020-01-08,STOCK_009,-0.003800227600736311,1027.1405186892207,355342704519.8181,1.105394493025513,0.0001
2020-01-09,STOCK_009,0.004617955956285824,1025.557315550121,352083691036.0818,1.0961336551972716,0.0001
2020-01-10,STOCK_009,0.003199401815382911,1042.5734939601023,357766808576.93134,1.100212808003381,0.0001
2020-01-13,STOCK_009,0.01158460644043036,1051.408623824863,355966262135.1372,1.1048336238029655,0.0001
2020-01-14,STOCK_009,0.019392593236502206,1047.313656543554,347927148286.3553,1.1107752900050476,0.0001
2020-01-15,STOCK_009,0.003418330696137554,1053.8338129002134,353383606402.8623,1.1112337790777662,0.0001
2020-01-16,STOCK_009,0.012939634705227129,1049.7932276087138,351843419443.64307,1.1077494660925962,0.0001
2020-01-17,STOCK_009,-0.011743727736741765,1045.7438627788615,346273717174.9543,1.101102733145505,0.0001
2020-01-20,STOCK_009,-0.045668921590362885,1049.1107634742266,347999257097.67346,1.1017950323053645,0.0001
2020-01-21,STOCK_009,-0.0053457525504077745,1029.877623102875,354149457425.21063,1.10052671381369,0.0001
2020-01-22,STOCK_009,0.023724185636376554,1012.9369824273945,355531311049.6904,1.0991356660121103,0.0001
2020-01-23,STOCK_009,-0.024591920055210378,1008.0517136820773,355606723819.9257,1.1110925497174569,0.0001
2020-01-24,STOCK_009,-0.031722064235581195,998.6482935877865,356058926916.74524,1.1019638947233032,0.0001
2020-01-27,STOCK_009,0.033256840143521156,1002.5854378472646,344994450721.1198,1.1070767482602561,0.0001
2020-01-28,STOCK_009,-0.028715743016037163,994.2837890442195,352044949960.2872,1.0984635218391978,0.0001
2020-01-29,STOCK_009,0.0074590373382996435,981.0369093210065,350525577311.4748,1.1117806328746584,0.0001
2020-01-30,STOCK_009,0.03349321220573141,996.2002942325928,348477415917.8429,1.1064483307481083,0.0001
2020-01-31,STOCK_009,0.0016305537923076412,994.7480702982245,353254658174.02704,1.101891047383004,0.0001
2020-02-03,STOCK_009,0.01234248178825029,996.2156042675033,354758275250.75525,1.1128724640275078,0.0001
2020-02-04,STOCK_009,-0.012205250845537119,982.8190129983407,351443126023.79675,1.1025213905601703,0.0001
2020-02-05,STOCK_009,0.007098781098917094,978.2549712886275,354679079376.99304,1.108931657581189,0.0001
2020-02-06,STOCK_009,0.008854272375753664,980.1226810137773,352036234761.08264,1.1021781287909238,0.0001
2020-02-07,STOCK_009,-0.014498953296106648,969.6256300492604,344669483220.1447,1.099569504994023,0.0001
2020-02-10,STOCK_009,0.005168972670568986,974.0441948307665,348470466749.3659,1.1076422465331113,0.0001
2020-02-11,STOCK_009,-0.009157939461829644,968.9729438955694,351626660592.1893,1.1023014973055913,0.0001
2020-02-12,STOCK_009,-0.018755499039835585,966.9216887361546,352454463183.016,1.0990608029410613,0.0001
2020-02-13,STOCK_009,-0.04482206422011472,961.8771943509379,357961370142.1136,1.1110287284414893,0.0001
2020-02-14,STOCK_009,-0.010988768115698213,980.4633375391477,358189991388.826,1.1076355804937035,0.0001
2020-02-17,STOCK_009,-0.018671912973821904,981.1153728690382,352382478937.2127,1.112775787898309,0.0001
2020-02-18,STOCK_009,0.0023856625385716363,971.5229006428311,350086069894.4415,1.0990551041961474,0.0001
2020-02-19,STOCK_009,-0.016971728221602582,980.2913311525004,350366139083.85095,1.1067494762762053,0.0001
2020-02-20,STOCK_009,0.004725808463170498,969.1077397498307,349800068231.10394,1.1030060306063303,0.0001
2020-02-21,STOCK_009,0.025452687613096502,971.9071392063413,346840063456.4824,1.1065189144890397,0.0001
2020-02-24,STOCK_009,0.0010692884424352907,953.6384910788252,347138802459.3677,1.0987186903118897,0.0001
2020-02-25,STOCK_009,0.024721924212146876,941.7353084762537,356776733715.9068,1.1103781355595534,0.0001
2020-02-26,STOCK_009,0.006454825687259792,944.342608489917,353805787958.2717,1.1053850584700229,0.0001
2020-02-27,STOCK_009,-0.0014946553458233328,952.0717371410637,350614824811.7562,1.0995976824842293,0.0001
2020-02-28,STOCK_009,0.04717318693499288,954.4649435024107,351209532612.90265,1.0955092449179251,0.0001
2020-03-02,STOCK_009,0.011336927308841716,954.1246931440542,353376232065.34796,1.1041330980262087,0.0001
2020-03-03,STOCK_009,0.030223471208015783,952.0150881869827,349196202396.84674,1.1125216377458247,0.0001
2020-03-04,STOCK_009,-0.03751775002414403,938.7009478270718,354625673478.45734,1.1076820783891412,0.0001
2020-03-05,STOCK_009,-0.0051259616504705854,932.694724178254,350768578389.9837,1.1038562424006337,0.0001
2020-03-06,STOCK_009,0.023594209246277923,929.1445264433352,354697788526.6759,1.104706837980349,0.0001
2020-03-09,STOCK_009,5.524983215158112e-05,939.7100353672188,358132867451.2981,1.102738815140846,0.0001
2020-03-10,STOCK_009,-0.009444321344154804,943.6908189459444,350707878097.67694,1.1073642267895274,0.0001
2020-03-11,STOCK_009,0.018847553094396598,927.8081235206128,348028675822.686,1.1089650721438062,0.0001
2020-03-12,STOCK_009,-0.0011503508024132757,931.5572474145023,347901553270.494,1.107388135313411,0.0001
2020-03-13,STOCK_009,0.017876855672745495,928.7152313207067,350201309261.4771,1.1064940029458155,0.0001
2020-03-16,STOCK_009,-0.001253058336871277,923.1715257847611,355684645631.95917,1.1047103638774038,0.0001
2020-03-17,STOCK_009,-0.02202007012123351,929.5568843339447,348257884749.8106,1.0989139958490293,0.0001
2020-03-18,STOCK_009,0.015361514424650445,939.8842568802231,349917961012.0648,1.0934044380222674,0.0001
2020-03-19,STOCK_009,-0.02305628577723179,949.3891195127559,356460591228.37067,1.104471302295047,0.0001
2020-03-20,STOCK_009,0.002357418721565861,942.1811909538459,348483838767.6211,1.1118979158471158,0.0001
2020-03-23,STOCK_009,-0.00981624606164738,940.0215950612372,350014299210.177,1.1052465727527299,0.0001
2020-03-24,STOCK_009,-0.04982634278620229,943.8875601290206,349577418965.76514,1.0927241640974277,0.0001
2020-03-25,STOCK_009,0.018088519934189404,953.8507192754765,347676918074.1225,1.1013882222531537,0.0001
2020-03-26,STOCK_009,-0.05727196951679138,950.0431929366268,355652759449.69324,1.105776210130405,0.0001
2020-03-27,STOCK_009,-0.0075452230193202635,949.0393870211058,352980589260.51935,1.092769602050988,0.0001
2020-03-30,STOCK_009,0.01215855032540117,939.2990638750157,356963266031.1927,1.1050981428807922,0.0001
2020-03-31,STOCK_009,0.01645279534350679,928.814545504115,352065454251.31433,1.1101137866854056,0.0001
2020-04-01,STOCK_009,0.047122085980128875,937.1044551648927,356883641386.68555,1.1102361341652556,0.0001
2020-04-02,STOCK_009,0.010931607405782107,950.5635244594913,351615439018.5593,1.0983250773622677,0.0001
2020-04-03,STOCK_009,0.02186658163744217,950.6394733293972,355972203923.1347,1.09632941407795,0.0001
2020-04-06,STOCK_009,-0.021740771382977545,960.9399647632687,359350200169.52734,1.1040181219155938,0.0001
2020-04-07,STOCK_009,-0.033082310654324154,965.1838218267433,348746912714.38934,1.0970645093410063,0.0001
2020-04-08,STOCK_009,0.005999594488347373,959.7293773813476,347983002216.8328,1.1046382910301498,0.0001
2020-04-09,STOCK_009,-0.021395159305177002,963.9655806778823,352463853221.38776,1.0970421361270823,0.0001
2020-04-10,STOCK_009,0.031665678960183435,979.5628962613964,351229927162.1522,1.096313513237515,0.0001
2020-04-13,STOCK_009,-0.013164338463414466,979.9956079920844,354563593913.4602,1.1035622659322788,0.0001
2020-04-14,STOCK_009,0.02304603254897224,996.1130435861821,351152567964.38727,1.096754090891775,0.0001
2020-04-15,STOCK_009,0.016208913820360053,970.8143113305027,351428377653.8634,1.1015745684976646,0.0001
2020-04-16,STOCK_009,0.017274074329712227,979.5701099172256,353606328643.4629,1.104785408843302,0.0001
2020-04-17,STOCK_009,0.0152325529305492,981.2064530671798,355278289302.3611,1.10118905152509,0.0001
2020-04-20,STOCK_009,0.0014528354975831264,979.0575388117172,345928688023.8892,1.1093337401959498,0.0001
2020-04-21,STOCK_009,0.031117641184187826,980.7391756431097,349186998109.0195,1.0977541564000892,0.0001
2020-04-22,STOCK_009,-0.03981515275295146,962.0308999952287,352334405327.9732,1.1055319105822343,0.0001
2020-04-23,STOCK_009,0.0035613363410169708,960.6872132756251,350615259221.05176,1.100890367355198,0.0001
2020-04-24,STOCK_009,0.03339121945203582,964.8864978577589,351108070746.31946,1.1116819200643853,0.0001
2020-04-27,STOCK_009,0.0020536531139143644,985.7940547443621,352476945385.27374,1.0985210888806838,0.0001
2020-04-28,STOCK_009,-0.016567892375518423,977.6375422181117,349110329345.748,1.1024788739764997,0.0001
2020-04-29,STOCK_009,-0.03432999776521712,965.2925179645292,353324802113.0573,1.106534823903829,0.0001
2020-04-30,STOCK_009,-0.030749704962063116,957.5447369054245,352924027454.01636,1.099217016854032,0.0001
2020-05-01,STOCK_009,0.021095212498832644,970.2140417363373,350992049916.7741,1.1079142544463745,0.0001
2020-05-04,STOCK_009,0.014327432723781642,974.5133188578926,348446567155.9242,1.1012929424765112,0.0001
2020-05-05,STOCK_009,-0.030248336004965955,966.282186582886,354592360510.4344,1.108694539985104,0.0001
2020-05-06,STOCK_009,-0.008653508589144722,973.238463153153,351806384861.0938,1.101594002406685,0.0001
2020-05-07,STOCK_009,0.0037477203269755317,974.1690379955888,347826099538.3778,1.1067647573678405,0.0001
2020-05-08,STOCK_009,0.05244508109271994,987.8363128553912,357134904121.2737,1.1180214842812024,0.0001
2020-05-11,STOCK_009,-0.06509427181940015,976.9396916036956,353848555462.6346,1.1035827625511552,0.0001
2020-05-12,STOCK_009,-0.001385976583485839,971.6496294111823,349244178097.591,1.0934935748954484,0.0001
2020-05-13,STOCK_009,0.03232843553099959,965.4489284712773,353110142542.1273,1.1168358523424684,0.0001
2020-05-14,STOCK_009,-0.009657355590082597,943.771969929904,356965825371.30695,1.110026256700811,0.0001
2020-05-15,STOCK_009,0.0036996434325315703,947.4921342032604,353352101771.2936,1.105847906144451,0.0001
2020-05-18,STOCK_009,-0.006605459130528452,950.7286053908999,343943005968.7999,1.1080721218349021,0.0001
2020-05-19,STOCK_009,0.014846035996274298,950.3261637307406,350444288647.1477,1.0999905272067652,0.0001
2020-05-20,STOCK_009,0.02687128106675328,946.5069862910603,351346948530.3369,1.1018931622488182,0.0001
2020-05-21,STOCK_009,-0.011691295962172187,925.9388583647747,349956817521.68335,1.1039401479006317,0.0001
2020-05-22,STOCK_009,-0.0066227014368042125,919.6335111865246,350518532760.60406,1.1044172978113695,0.0001
2020-05-25,STOCK_009,-0.0017849272185504676,914.4461181184098,347244285958.1189,1.102682130635261,0.0001
2020-05-26,STOCK_009,0.009018612063689308,902.9843050419354,348622092583.24054,1.1003232208072855,0.0001
2020-05-27,STOCK_009,-0.025304580094135963,900.3482358954856,352991846677.64325,1.0950106107491784,0.0001
2020-05-28,STOCK_009,-0.002155408189811799,905.3548589197133,349587511242.88513,1.1070038788478314,0.0001
2020-05-29,STOCK_009,0.0071637376013176535,930.5171950475556,347505125786.9412,1.1136761974866058,0.0001
2020-06-01,STOCK_009,-0.022142182431611146,932.4886513007391,356731759347.8832,1.10113413132615,0.0001
2020-06-02,STOCK_009,0.0011686238273925348,935.6248492223945,349711578306.25995,1.1049781540508783,0.0001
2020-06-03,STOCK_009,-0.015582102275953216,934.1122350670742,347384277891.2248,1.0928131213093148,0.0001
2020-06-04,STOCK_009,-0.005767603823674961,906.7599639219603,350867291504.21094,1.1031237257653257,0.0001
2020-06-05,STOCK_009,-0.006942812050522468,905.9459581288129,352819228389.1453,1.1004706346268875,0.0001
2020-06-08,STOCK_009,0.013339467315226755,906.3114648785485,356976874056.4121,1.0956114324177009,0.0001
2020-06-09,STOCK_009,0.016184264928332786,939.3452776558652,348474166224.78516,1.1065494820762245,0.0001
2020-06-10,STOCK_009,-0.03473794738952625,936.1652045589502,348391736399.97815,1.0972386333454172,0.0001
2020-06-11,STOCK_009,0.013020593924607589,939.9315938979701,352921194127.4218,1.0980488572491873,0.0001
2020-06-12,STOCK_009,-0.050513060589722165,938.97222776563,352017280789.9548,1.1000008526746328,0.0001
2020-06-15,STOCK_009,-0.025022242659862793,922.0423983438815,349449138038.01965,1.0922602917093556,0.0001
2020-06-16,STOCK_009,-0.012670059040724433,937.3873434763725,352978326391.8638,1.0969799454539702,0.0001
2020-06-17,STOCK_009,-0.01137970553396038,947.4914374243702,351893354417.563,1.1010371137829598,0.0001
2020-06-18,STOCK_009,-0.02347652687186638,958.2601316539443,351758472487.8803,1.103037477550498,0.0001
2020-06-19,STOCK_009,-0.03754276116321129,944.7095554557766,353168898501.8433,1.0998468485716795,0.0001
2020-06-22,STOCK_009,0.0312234182066033,964.1156985262537,356866721179.0859,1.0936671952672226,0.0001
2020-06-23,STOCK_009,-0.025120447376281684,943.3604414274843,351687682436.24146,1.10847900813549,0.0001
2020-06-24,STOCK_009,-0.001263728185070415,951.1930277127046,354166943617.3847,1.0984831560598478,0.0001
2020-06-25,STOCK_009,0.013441578028889949,981.9706229806161,349637429956.8856,1.0983067753120976,0.0001
2020-06-26,STOCK_009,-0.0029922889604301578,966.889474085023,354598581094.22565,1.099779709231648,0.0001
2020-06-29,STOCK_009,-0.026673297865887877,958.192819638713,353385659430.6413,1.1053223470544782,0.0001
2020-06-30,STOCK_009,0.01765303766867941,959.1460015663063,360834649804.6759,1.1055925168150569,0.0001
2020-07-01,STOCK_009,-0.003285787255732618,951.4228286575502,349627213062.2987,1.0958045500202747,0.0001
2020-07-02,STOCK_009,-0.027519771097742424,928.81706842501,351514042016.7806,1.103206310900272,0.0001
2020-07-03,STOCK_009,0.018994275546261163,929.3078968097249,344693970425.8164,1.0999235954666429,0.0001
2020-07-06,STOCK_009,-0.07259756094047355,914.0351344116805,353534512509.0509,1.1009253433346693,0.0001
2020-07-07,STOCK_009,0.006385254619600802,920.0713186593543,355900652248.492,1.0952625188767307,0.0001
2020-07-08,STOCK_009,-0.031251275929738226,906.9222449860417,354872305064.63666,1.10890763154925,0.0001
2020-07-09,STOCK_009,0.02431056648800937,927.5538337162428,355857905132.3197,1.0952211243238728,0.0001
2020-07-10,STOCK_009,0.0151148505731804,916.1924128882246,353595141059.2147,1.1001725169352778,0.0001
2020-07-13,STOCK_009,-0.008176329381650528,911.3082619173167,347529924613.67834,1.1015793159741438,0.0001
2020-07-14,STOCK_009,0.045684913607202095,921.9730822073726,349296461068.07764,1.1089454980807105,0.0001
2020-07-15,STOCK_009,0.008561587360606193,904.4897391522436,354294863711.2837,1.09750287612222,0.0001
2020-07-16,STOCK_009,-0.004597502624235113,907.1235219364327,349933603748.7571,1.1017623934017184,0.0001
2020-07-17,STOCK_009,0.020467068416608912,924.45605925954,352231166992.76495,1.1094181051681447,0.0001
2020-07-20,STOCK_009,-0.020909429944274298,901.7031169846865,354921298932.0618,1.1041472321393009,0.0001
2020-07-21,STOCK_009,0.012158478420639846,903.7495393122865,351567633570.03534,1.0940758788266223,0.0001
2020-07-22,STOCK_009,0.020892621620746607,906.8206988762885,357040501009.52814,1.101395915260609,0.0001
2020-07-23,STOCK_009,0.0023471805069887708,917.0018859715888,357966985439.6485,1.1049459730539912,0.0001
2020-07-24,STOCK_009,-0.011647715066414571,899.5290930076666,359625236377.90424,1.107210064827064,0.0001
2020-07-27,STOCK_009,-0.0037102450810424766,881.2624913683077,347438711044.7215,1.100472429155047,0.0001
2020-07-28,STOCK_009,0.058967683756640445,887.7213729895868,351890207570.1858,1.099040897979189,0.0001
2020-07-29,STOCK_009,-0.015901380164482764,891.2321069312835,351157297234.51245,1.0963190117338568,0.0001
2020-07-30,STOCK_009,0.011080177388518301,894.1351999395926,352506552016.24,1.1051739355481496,0.0001
2020-07-31,STOCK_009,0.01473553894810738,898.3347054256321,348947036325.59174,1.1145724638108712,0.0001
2020-08-03,STOCK_009,0.0032859153786895675,888.7221909537989,352710260878.16254,1.0993557310276711,0.0001
2020-08-04,STOCK_009,-0.007278075354859174,891.3739650772926,346742481104.1489,1.1041944273875999,0.0001
2020-08-05,STOCK_009,0.005152511103027776,894.8468356834428,351568198665.92114,1.108185435233932,0.0001
2020-08-06,STOCK_009,-0.008181234192060773,884.8108856757979,351981024614.73694,1.0972750700605403,0.0001
2020-08-07,STOCK_009,0.022558674805654707,909.1313441981198,358375439809.6983,1.1062679357269414,0.0001
2020-08-10,STOCK_009,-0.01746143988731623,915.1384239307285,351590686667.10913,1.1047722759206773,0.0001
2020-08-11,STOCK_009,-0.0063553286727272154,898.3277406459653,354157318636.6935,1.0959772696133436,0.0001
2020-08-12,STOCK_009,0.016551872966338692,906.725581573497,353042235935.04333,1.1013792089728236,0.0001
2020-08-13,STOCK_009,-0.014150332594026904,893.0156867184219,354274548661.1707,1.0997782841653378,0.0001
2020-08-14,STOCK_009,0.027060255311940926,903.1123623438111,350354893568.5534,1.1130414977731142,0.0001
2020-08-17,STOCK_009,0.01750937275772373,918.3559360180162,356825182814.4183,1.0856743336549077,0.0001
2020-08-18,STOCK_009,-0.005687415969056315,906.5915808703575,356563813777.5756,1.1034570745759227,0.0001
2020-08-19,STOCK_009,-0.004658232123690586,919.2391153996879,349990139924.5929,1.0983046659591502,0.0001
2020-08-20,STOCK_009,-0.016650601066681512,923.7689504333173,349140874859.3292,1.1001108008813767,0.0001
2020-08-21,STOCK_009,0.03324911183492826,932.1019021055756,348513396377.7767,1.096387117343555,0.0001
2020-08-24,STOCK_009,0.005156764446034359,950.5276270975826,348819186892.42896,1.1056484970228286,0.0001
2020-08-25,STOCK_009,-0.0026238154210760788,948.9555673630391,352662946233.38025,1.1069315319967914,0.0001
2020-08-26,STOCK_009,-0.01060434190864269,942.5621105220306,352252440632.1548,1.096651604881904,0.0001
2020-08-27,STOCK_009,-0.005672663866063115,934.9319342291719,354229222217.8662,1.0983183839855806,0.0001
2020-08-28,STOCK_009,-0.02746079749987666,928.0526088996874,354765612659.0818,1.0974285003612836,0.0001
2020-08-31,STOCK_009,0.013486803312414433,928.0795065610833,350063123769.25214,1.1018689481670514,0.0001
2020-09-01,STOCK_009,0.043279993036837675,931.988131730834,354863570384.6977,1.1048349683112348,0.0001
2020-09-02,STOCK_009,0.0018792857328644602,935.3124476475657,352556887216.7598,1.1142711890361696,0.0001
2020-09-03,STOCK_009,-0.016454414625476563,943.7974454987733,346011269736.11005,1.0981324471955023,0.0001
2020-09-04,STOCK_009,0.0030091089701382375,944.6751949785826,348675343095.00604,1.0940907905040858,0.0001
2020-09-07,STOCK_009,-0.00268843732612763,959.1621110120313,349950176956.9508,1.1076596001930463,0.0001
2020-09-08,STOCK_009,-0.022086915825284957,957.3909526322183,350400908750.6748,1.1020256342542112,0.0001
2020-09-09,STOCK_009,0.016600063040121932,984.1995188915444,346414614032.0527,1.0994673056452906,0.0001
2020-09-10,STOCK_009,0.003969644902086496,991.1446935332223,350858960165.8464,1.1074091956865675,0.0001
2020-09-11,STOCK_009,-0.025698456559144975,983.4419376524098,346582533011.8298,1.1013522456011835,0.0001
2020-09-14,STOCK_009,0.027719429459122983,973.6970852694252,356317270868.05554,1.1014070273709422,0.0001
2020-09-15,STOCK_009,0.001819035002418348,979.1738627820927,345029319322.3114,1.1109237613118201,0.0001
2020-09-16,STOCK_009,0.02923114211718784,977.7691126853628,355076796947.5835,1.1086620629300572,0.0001
2020-09-17,STOCK_009,-0.00999266445932033,985.5326042711644,346339785335.7976,1.1122113075113924,0.0001
2020-09-18,STOCK_009,0.028503480861106274,990.9849414404321,349760692358.66425,1.1010518280313477,0.0001
2020-09-21,STOCK_009,0.029247626932019436,991.0560058361399,350009191450.3284,1.1090900308793428,0.0001
2020-09-22,STOCK_009,-0.02037963850568793,983.4566506408487,351852620565.76434,1.1065224654369301,0.0001
2020-09-23,STOCK_009,-0.02978873828517511,969.34555018314,352753926051.25714,1.1033390164902073,0.0001
2020-09-24,STOCK_009,0.023228137907612936,965.7927538045224,349149100356.60254,1.1138653635368914,0.0001
2020-09-25,STOCK_009,0.015943636347607936,974.8364255068115,347328121975.7763,1.1061389442696161,0.0001
2020-09-28,STOCK_009,0.025680441066791213,977.7033584497295,353814048485.7372,1.1102348428575952,0.0001
2020-09-29,STOCK_009,-0.04475159101179475,966.3058912595116,357379213658.858,1.1031052921656783,0.0001
2020-09-30,STOCK_009,-0.022916852529339837,968.752393461557,354355952995.98334,1.1136044826165543,0.0001
2020-10-01,STOCK_009,-0.025945237777824315,973.2601667148726,352256646049.5358,1.0979775981372386,0.0001
2020-10-02,STOCK_009,0.01799348761601969,965.4365424911516,351131187526.29626,1.0966628274878114,0.0001
2020-10-05,STOCK_009,-0.017176371962688102,967.6930100729259,353796988916.23804,1.1097386557462292,0.0001
2020-10-06,STOCK_009,-0.019558366104203206,969.0304461806393,352059730499.225,1.0949169896794195,0.0001
2020-10-07,STOCK_009,0.0046365251757198465,958.7299403608035,356087565377.9726,1.0940596248384953,0.0001
2020-10-08,STOCK_009,0.0004467857380602912,962.9271388595777,347037105164.5484,1.102879277266617,0.0001
2020-10-09,STOCK_009,-0.009218500323682707,969.0974269655903,353373893990.4502,1.1061941017096837,0.0001
2020-10-12,STOCK_009,-0.007377046290526005,980.3685266374933,352253252363.05347,1.1135778246128214,0.0001
2020-10-13,STOCK_009,-0.015466287937309019,991.4839651100136,352716094809.1327,1.1095742457169115,0.0001
2020-10-14,STOCK_009,0.028088921425417343,978.6177814065746,355260292976.0699,1.0967278023687388,0.0001
2020-10-15,STOCK_009,0.02509621177805082,970.2229530326072,351888108419.95233,1.1155828644779195,0.0001
2020-10-16,STOCK_009,0.01953315100822501,975.9961217737044,350708617185.1227,1.1001401383764398,0.0001
2020-10-19,STOCK_009,-0.007705128451271731,981.7914496262448,353087640980.6195,1.1012776730837888,0.0001
2020-10-20,STOCK_009,-0.037302796275915553,987.6335769315964,349688684697.21826,1.101196188826681,0.0001
2020-10-21,STOCK_009,-0.0009969086869429352,1026.474553623865,357534024406.7593,1.1031095415323622,0.0001
2020-10-22,STOCK_009,0.017685837812419194,1033.1557790880827,347805101602.548,1.0955197737695452,0.0001
2020-10-23,STOCK_009,-0.021897647333408654,1045.7144657482174,360265072214.4662,1.102630930137278,0.0001
2020-10-26,STOCK_009,0.014742986340952094,1056.5271717651574,354018215328.55597,1.0996061073775354,0.0001
2020-10-27,STOCK_009,0.008846752614368347,1064.2545190671162,353617817119.64056,1.1119180878179156,0.0001
2020-10-28,STOCK_009,-0.028420582132885657,1061.7506554990564,350187246360.41595,1.1063946697554703,0.0001
2020-10-29,STOCK_009,0.01013926518215748,1070.658416697079,347531321045.2176,1.1150284247361655,0.0001
2020-10-30,STOCK_009,0.022550534847246756,1063.2406252246328,353432937872.9973,1.1015852430626991,0.0001
2020-11-02,STOCK_009,0.028738568976850905,1061.5732660898618,351436419549.4482,1.1010485206888487,0.0001
2020-11-03,STOCK_009,-0.0048340302407730035,1057.2700350356347,350868807054.42303,1.0903550797316564,0.0001
2020-11-04,STOCK_009,0.024476863074404748,1058.9814818058383,352141069411.42175,1.1030915486159558,0.0001
2020-11-05,STOCK_009,-0.022756694582024194,1084.3404725793878,354208850668.24176,1.1009761868708903,0.0001
2020-11-06,STOCK_009,-0.011593156431403394,1064.9604327437914,349768587246.3955,1.1038206711338885,0.0001
2020-11-09,STOCK_009,-0.021229268259631524,1073.1208005831472,346803007182.449,1.104655181692878,0.0001
2020-11-10,STOCK_009,0.004346971710026367,1056.672907755572,345923725870.98,1.1100497379750112,0.0001
2020-11-11,STOCK_009,0.018736364299182885,1052.5314699129142,354898343711.5629,1.098751669221322,0.0001
2020-11-12,STOCK_009,-0.0275834847452924,1064.8350428137308,354816806764.2247,1.10447906598011,0.0001
2020-11-13,STOCK_009,0.04167007081929468,1066.3713870168374,348929761588.65265,1.0926986869043942,0.0001
2020-11-16,STOCK_009,-0.00033853692952632664,1055.7317221895446,353601777981.5458,1.099479689493583,0.0001
2020-11-17,STOCK_009,0.009544108325618734,1049.0246193986402,356346003935.43207,1.1039410401629814,0.0001
2020-11-18,STOCK_009,0.014722677844559742,1056.992986793363,350020451520.37915,1.1137864270566546,0.0001
2020-11-19,STOCK_009,-0.02605050636800869,1050.1186571076685,354518280684.14764,1.0836899990308486,0.0001
2020-11-20,STOCK_009,-0.0064405357110879635,1053.2318240674672,350771920515.195,1.0962243563509206,0.0001
2020-11-23,STOCK_009,-0.009277128300930854,1054.554386647401,349667206439.0933,1.1030647594015048,0.0001
2020-11-24,STOCK_009,-0.013813805250895886,1048.5265501076321,353734358069.35754,1.105306144147616,0.0001
2020-11-25,STOCK_009,0.03505540634313343,1071.8451943437576,356285741124.78406,1.1073771723554278,0.0001
2020-11-26,STOCK_009,-0.01049021625790179,1079.497301075979,354512289954.28033,1.1049756837134486,0.0001
2020-11-27,STOCK_009,-0.02168788121958483,1058.4995393509307,357022176041.0911,1.1021179527323595,0.0001
2020-11-30,STOCK_009,0.006376674657824242,1061.319957045346,351463105780.9897,1.0933461183737145,0.0001
2020-12-01,STOCK_009,0.01151069698294215,1055.1453411873706,356209219739.9477,1.1034390058219177,0.0001
2020-12-02,STOCK_009,0.003351372248479311,1064.983868079151,362826945991.33246,1.1016253196722907,0.0001
2020-12-03,STOCK_009,-0.0017342696565208198,1057.3956371581244,352798611125.8311,1.1068799181066356,0.0001
2020-12-04,STOCK_009,-0.021653142571773247,1057.0283355415495,348602337895.1205,1.1058425223456516,0.0001
2020-12-07,STOCK_009,-0.008187168595433426,1063.2118168396864,352608562108.24646,1.1021874318574632,0.0001
2020-12-08,STOCK_009,0.01983201207962007,1073.2671978224785,356619654587.11725,1.0988755070323253,0.0001
2020-12-09,STOCK_009,0.021426097780387513,1061.243423967165,353455377800.76196,1.1118923382116805,0.0001
2020-12-10,STOCK_009,-0.009437816754335901,1058.5425463378876,349995639794.1345,1.1022249754003521,0.0001
2020-12-11,STOCK_009,-0.006273904674697857,1054.3618821844823,360753264558.8743,1.1064818986299911,0.0001
2020-12-14,STOCK_009,0.005518941367694641,1048.3169172968041,350702108091.5094,1.1082935247435433,0.0001
2020-12-15,STOCK_009,0.01863631682934648,1067.663126298642,350483932854.29395,1.0952263150243298,0.0001
2020-12-16,STOCK_009,-0.019247145388226874,1072.8410971958644,357323781342.8436,1.0977754487634006,0.0001
2020-12-17,STOCK_009,-0.015127250191460844,1060.1720888235664,361128338488.5912,1.1011628025765559,0.0001
2020-12-18,STOCK_009,0.01734321541243514,1070.7511426712326,360005852843.7794,1.0963094527723045,0.0001
2020-12-21,STOCK_009,0.016581952016387163,1094.3307553141508,356101110552.803,1.1066217316965061,0.0001
2020-12-22,STOCK_009,0.016459095300021404,1106.5048048025478,355439326667.57513,1.109206408593738,0.0001
2020-12-23,STOCK_009,0.04645660694733695,1090.578106970382,350731901419.37177,1.0966396582555817,0.0001
2020-12-24,STOCK_009,0.012753717154046586,1086.169618670788,352306907212.163,1.1050945584209775,0.0001
2020-12-25,STOCK_009,-0.014273928425150668,1100.7993583637426,350823197230.05615,1.1053954921247262,0.0001
